# SMILES,CAS,logS
O=C1CCC2(C)C3C(CCC2=C1)C1CCC(C1(C)CC3O)(C(COC(CC(C)(C)C)=O)=O)O	508-96-3	-5.51
c1c(C(F)(F)F)cc(c(c1[N+]([O-])=O)N(CC)CCCC)[N+]([O-])=O	1861-40-1	-5.53
[S-][P+](SCS[P+]([S-])(OCC)OCC)(OCC)OCC	563-12-2	-5.54
c1c(OC)cc2c(c1)[nH0](c(C)c2CC(O)=O)C(C=Cc1ccccc1)=O	20168-99-4	-5.54
O=C(c1c(C(=O)OCc2ccccc2)cccc1)OCCCC	85-68-7	-5.64
C1C=CC2C1C1(C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl)Cl	3734-48-3	-5.64
Clc1c(Cl)c(cc(c1Cl)Cl)Cl	608-93-5	-5.65
C1=C2CCC3C(CCC4(C)C3CCC4(C#C)O)C2(C)CCC1=O	434-03-7	-5.66
O=C(CCCCCCCCCCCCCCCCC)O	57-11-4	-5.68
CC(C)Oc1cc(c(cc1Cl)Cl)N1C(OC(=N1)C(C)(C)C)=O	19666-30-9	-5.69
O=C1CCC2C3CCC4CCCCC4(C)C3CCC12C	36378-49-1	-6.70
Clc1c(O[P+]([S-])(OC)OC)cc(c(c1)Cl)Cl	299-84-3	-5.72
[O-][N+](=O)c1c(c(c(c(Cl)c1Cl)Cl)Cl)Cl	82-68-8	-5.82
c1c2cccc3c4c(cccc4)c(c23)cc1	206-44-0	-6.00
c1c(Cl)cc(cc1)c1cc(ccc1Cl)Cl	38444-81-4	-6.01
Fc1c(C(=O)NC(Nc2ccc(cc2)Cl)=O)c(F)ccc1	35367-38-5	-6.02
OCCCCCCCCCCCCCC	112-72-1	-6.05
c1c(Cl)cc(c(c1Cl)c1ccccc1)Cl	35693-92-6	-6.14
c12c3cccc1ccc1cccc(cc3)c12	129-00-0	-6.19
c1c2ccc3c4c(c(N)cc3c2ccc1)cccc4	2642-98-0	-6.20
c1c(c2c(Cl)ccc(c2)Cl)ccc(c1)Cl	16606-02-3	-6.25
c1c(Cl)ccc(c1)c1cccc(Cl)c1Cl	38444-85-8	-6.26
c1c(c2c(Cl)cc(c(c2)Cl)Cl)cccc1	15862-07-4	-6.27
ClC1=C(C2(C3C4CC(C3C1(C2(Cl)Cl)Cl)C1C4O1)Cl)Cl	60-57-1	-6.29
c1c(c2c(Cl)cccc2)ccc(c1Cl)Cl	38444-86-9	-6.29
O=C1c2ccccc2C(N1C(CCl)S[P+](OCC)(OCC)[S-])=O	10311-84-9	-6.34
c1c2ccccc2cc2c1cccc2	120-12-7	-6.35
Clc1c(C(=C(Cl)Cl)c2ccc(cc2)Cl)cccc1	3424-82-6	-6.36
Clc1c(Cl)cc(cc1)c1ccccc1	2974-92-7	-6.39
c1c(Cl)ccc(c1c1cccc(Cl)c1Cl)Cl	41464-39-5	-6.47
Clc1ccccc1C(c1ccc(cc1)Cl)C(Cl)Cl	53-19-0	-6.51
c1c(Cl)ccc(c1)c1ccc(cc1)Cl	2050-68-2	-6.56
c1c(c2c(Cl)ccc(c2)Cl)c(Cl)cc(c1)Cl	41464-40-8	-6.57
Cc1c2c(c(C)c3ccccc31)cccc2	781-43-1	-6.57
c1c(O[P+]([S-])(OC)OC)c(Cl)cc(c1Cl)I	18181-70-9	-6.62
C1c2c(ccc3c2cccc3)c2ccccc21	238-84-6	-6.68
c1c2c3c(c4c(cccc4)c2ccc1)cccc3	217-59-4	-6.74
Clc1c(c2c(Cl)ccc(c2)Cl)c(Cl)ccc1	41464-41-9	-6.80
c1c(CC)cc2c(cc3c(c2)cccc3)c1	52251-71-5	-6.89
c1c(C(=C(Cl)Cl)c2ccc(cc2)Cl)ccc(c1)Cl	72-55-9	-6.90
c1c(C)cc2c(cc3c(c2)cccc3)c1	613-12-7	-6.96
c1c2c(c3c(c(C)c2ccc1)c1c(cccc1)cc3)C	57-97-6	-7.02
c1c(cccc1)c1ccc(cc1)c1ccccc1	92-94-4	-7.11
c1c(C(C(Cl)Cl)c2ccc(cc2)Cl)ccc(c1)Cl	72-54-8	-7.20
c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)c(Cl)ccc1	55312-69-1	-7.21
c1c(c2c(Cl)ccc(c2)Cl)ccc(c1Cl)Cl	32598-11-1	-7.25
c1c(c2c(Cl)c(Cl)ccc2)c(Cl)c(cc1)Cl	38444-93-8	-7.28
C12C(C)C3(CCC(C)CO3)OC2CC2C3CC=C4CC(CCC4(C)C3CCC12C)O	512-04-9	-7.32
Clc1c(c2c(Cl)cc(cc2Cl)Cl)c(Cl)ccc1	56558-16-8	-7.32
c1c(c2c(Cl)cc(c(c2)Cl)Cl)ccc(c1Cl)Cl	31508-00-6	-7.39
Clc1c(c2c(Cl)cccc2Cl)c(Cl)ccc1	15968-05-5	-7.39
c1c2c3c(ccc2ccc1)c1c([nH]3)c2ccccc2cc1	239-64-5	-7.42
Clc1c(Cl)c(c2cc(ccc2Cl)Cl)c(c(c1)Cl)Cl	52663-63-5	-7.42
c1c(c2c(Cl)c(c(cc2Cl)Cl)Cl)c(Cl)ccc1	55215-17-3	-7.43
c1c(Cl)c(c2ccc(c(Cl)c2)Cl)c(c(c1Cl)Cl)Cl	74472-42-7	-7.66
c1c(Cl)ccc(c1c1cc(c(c(Cl)c1Cl)Cl)Cl)Cl	52712-04-6	-7.68
c1c(Cl)ccc(c2ccc(c(Cl)c2)Cl)c1Cl	32598-10-0	-7.80
c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)ccc(c1Cl)Cl	38380-08-4	-7.82
c1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)cccc1	18259-05-7	-7.92
c1c(Cl)c(c2cc(c(cc2Cl)Cl)Cl)c(c(c1Cl)Cl)Cl	52663-69-1	-7.92
C1c2c(C)ccc3cc4c5c(ccc4c(c23)C1)cccc5	56-49-5	-7.92
c1c2c3c(ccc4c3cccc4)c3c2c(cc1)ccc3	205-82-3	-8.00
Clc1c(Cl)ccc(c2ccc(c(Cl)c2Cl)Cl)c1Cl	38380-07-3	-8.01
c1c2c3c4c(ccc3ccc2)cc2c(cccc2)c4c1	50-32-8	-8.19
c1c2c3c(cccc3c3c2cccc3)c2c1cccc2	205-99-2	-8.23
c1c(C(F)(F)F)cccc1C(c1ccccc1)(c1ccccc1)[nH0]1c[nH0]c[nH0]1	31251-03-3	-8.40
Clc1c(c2c(Cl)cc(c(c2)Cl)Cl)cc(c(c1)Cl)Cl	35065-27-1	-8.56
c1c(c2c(Cl)c(Cl)cc(c2Cl)Cl)c(Cl)c(cc1)Cl	52704-70-8	-8.60
c1c(Cl)cc(c(c1Cl)c1c(cc(cc1Cl)Cl)Cl)Cl	33979-03-2	-8.71
c12c3cccc1cccc2c1cccc2c1c3ccc2	198-55-0	-8.80
Clc1c(Cl)c(c2cc(ccc2Cl)Cl)c(c(c1Cl)Cl)Cl	52712-05-7	-8.94
Clc1c(c2c(Cl)c(Cl)cc(c2Cl)Cl)c(Cl)c(cc1Cl)Cl	2136-99-4	-9.15
c1c(Cl)c(Cl)c(c(c1c1cc(c(c(Cl)c1Cl)Cl)Cl)Cl)Cl	35694-08-7	-9.16
Clc1c(Cl)c(c(c(c1Cl)c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl)Cl	2051-24-3	-11.62
O=C(NC)N	598-50-5	1.13
O1C(=O)CCC1	96-48-0	1.07
N1C(=O)CCC1	616-45-5	1.07
N1CCOCC1	110-91-8	1.06
C1COCC1O	453-20-3	1.05
O=C1N(C)CCC1	872-50-4	1.00
c1c(CO)ccc[nH0]1	100-55-0	0.96
NC(=O)N	57-13-6	0.96
O=C(C=C)N	79-06-1	0.96
CN(C(=O)N(C)C)C	632-22-4	0.94
CN(C)C	75-50-3	0.84
C1CCC(c2ccc[nH0]c2)N1C	54-11-5	0.79
OC1C(C(C(CO)OC1O)O)O	50-99-7	0.74
OC(CO)C(CO)O	149-32-6	0.70
O=C(C)OC	79-20-9	0.52
O=C(CC(O)(CC(O)=O)C(O)=O)O	77-92-9	0.51
CCO[P+]([O-])(OCC)OCC	78-40-0	0.43
CCC(C)O	78-92-2	0.43
O=C(C(=O)O)O	144-62-7	0.38
c1c(C)cc(C)c[nH0]1	591-22-0	0.38
Cc1c(C)cc[nH0]c1	583-58-4	0.36
S=C(N)N	62-56-6	0.32
CC(C(F)(F)F)O	374-01-6	0.30
c1c(C)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1	936-40-3	0.06
C=C(C)C(O)=O	79-41-4	0.01
OCCCC	71-36-3	0
O=C(N)CCl	79-07-2	-0.02
O=C(C)OCC	141-78-6	-0.04
CC(OC)C	598-53-8	-0.06
ClCC(O)CCl	96-23-1	-0.11
CCC(=O)OC	554-12-1	-0.14
c1c(O)ccc(c1)O	123-31-9	-0.17
[O-][P+](C(C(Cl)(Cl)Cl)O)(OC)OC	52-68-6	-0.22
COC(C)(C)C	1634-04-4	-0.24
O=C(N)OCc1ccccc1	621-84-1	-0.35
s1c(N)[nH0]cc1	96-50-4	-0.36
O=C1NC(=O)NC1	461-72-3	-0.40
O=C1C(=O)NC(N1)=O	120-89-8	-0.40
OCC(C)(C)C	75-84-3	-0.40
O=C(O)c1ccc(cc1)N	150-13-0	-0.40
c1c(N)cccc1	62-53-3	-0.41
CC(C(C)(C)O)C	594-60-5	-0.41
OCCOCCCC	111-76-2	-0.42
CCOC(C)OCC	105-57-7	-0.43
O=C(O)CCI	141-76-4	-0.43
CCCNCCC	142-84-7	-0.46
CCC(C)CO	137-32-6	-0.47
OC(=O)c1ccco1	88-14-2	-0.48
CCCC(C)(C)O	590-36-3	-0.49
OCCC(C)C	123-51-3	-0.52
O=C(C)OC(C)C	108-21-4	-0.55
CC(OCC)C	625-54-7	-0.55
SCC	75-08-1	-0.60
OCCCCC	71-41-0	-0.60
[O-][N+](C(C)C)=O	79-46-9	-0.62
O=C1N(N(C)C(=C1N)C)c1ccccc1	83-07-8	-0.62
Cc1c(O)cccc1	95-48-7	-0.62
N1C(=S)NCC1	96-45-7	-0.71
c1c(CCO)cccc1	60-12-8	-0.74
CCC[N+](=O)[O-]	108-03-2	-0.80
CC(CC(C)C)O	108-11-2	-0.80
O=C(C)CCCC	591-78-6	-0.80
CCC(C(=O)O)CC	88-09-5	-0.81
O=C(O)CCCCC(O)=O	124-04-9	-0.82
O=C1NCC(=O)NC1	106-57-0	-0.83
CN(C)C(=O)OC=1CC(CC(C1)=O)(C)C	122-15-6	-0.85
c1c(C)c(N)ccc1	95-53-4	-0.85
CCC(C)(C(C)C)O	595-41-5	-0.85
CCC(C)C(C)(C)O	4911-70-0	-0.89
CCCCC(C)O	626-93-7	-0.89
O=C(N)c1c[nH0]cc[nH0]1	98-96-4	-0.91
O=C(C(c1ccccc1)CO)O	552-63-6	-0.93
O=C1CCCCC1C	583-60-8	-0.94
O=C(N)NCc1ccccc1	538-32-9	-0.95
O=C(N(C)c1ccccc1)C	579-10-2	-0.95
O=C(N)N(CC)N=O	759-73-9	-0.96
c1c(C#N)cccc1	100-47-0	-1.00
c1c(O)cccc1[N+]([O-])=O	554-84-7	-1.01
OCC(CC)(C)C	1185-33-7	-1.04
ClCCCl	107-06-2	-1.06
CC1(C)CC(C)=CC(=O)C1	78-59-1	-1.06
Clc1c(O)cccc1	95-57-8	-1.06
O=C(CCCCC)O	142-62-1	-1.06
NCCCCCC	111-26-2	-1.10
CCCC(C)CO	105-30-6	-1.11
ClCCOCCCl	111-44-4	-1.12
CC(C)(C)C(CC)O	3970-62-5	-1.15
OC(=O)c1cc(c(c(c1)O)O)O	149-91-7	-1.16
BrCBr	74-95-3	-1.17
[nH0]1c(C)cc(c2ccccc21)O	607-67-0	-1.20
c1c(N)ccc(c1)C	106-49-0	-1.21
O1C(CO)C(C(C1[nH0]1c[nH0]c2c1[nH0]c[nH0]c2O)O)O	58-63-9	-1.23
COC(=O)c1cc(c(c(c1)O)O)O	99-24-1	-1.24
Cc1[nH0](CCO)c(c[nH0]1)[N+]([O-])=O	443-48-1	-1.26
O=C1C=C(NC(=O)N1)C	626-48-2	-1.26
[nH0]1c(C)cc(N)[nH0]c1C	461-98-3	-1.28
c1c(NC)cccc1	100-61-8	-1.28
O=C(CCC)CCC	123-19-3	-1.30
ClC=CCl	156-59-2	-1.30
c1c(C)c(O)c(cc1)C	576-26-1	-1.31
BrC=CBr	590-12-5	-1.32
CC(OCCC)C	627-08-7	-1.34
N#CN=C(NC)NCCSCc1c(C)[nH]c[nH0]1	51481-61-9	-1.35
ClCC=C	107-05-1	-1.36
[O-][S+2](c1ccc(N)cc1)([O-])N	63-74-1	-1.36
O=C1OC(=O)c2ccccc21	85-44-9	-1.39
Cc1c(C)cc(cc1)O	95-65-8	-1.41
CC(C)Cl	75-29-6	-1.41
c1c(O)ccc(c1)C(O)=O	99-96-7	-1.41
O=C(C1(C)CCC(C1(C)C)C(O)=O)O	124-83-4	-1.42
CN(C)C1C2CC3C(=C(C2(C(C(=C1O)C(NCN1CCCC1)=O)=O)O)O)C(c1c(cccc1O)C3(C)O)=O	751-97-3	-1.42
O=C(C)CC(C)C	108-10-1	-1.42
OC(=O)C1CCCCC1	98-89-5	-1.45
CCNC(=S)NCC	105-55-5	-1.46
O=C(N)OCCCCC	638-42-6	-1.47
FC(F)(F)c1cccc(c1)N	98-16-8	-1.47
CCCCC(CC)O	589-82-2	-1.47
O=C1C=CNC(=O)N1	66-22-8	-1.48
BrCC=C	106-95-6	-1.50
[nH0]1c2ccccc2sc1	95-16-9	-1.50
C1CCCNC1CCC	458-88-8	-1.50
Nc1c(Cl)cccc1	95-51-2	-1.52
O=C1NC=C(C(=O)N1)C	65-71-4	-1.52
ClC(Br)Cl	75-27-4	-1.54
[O-][S+2](N)([O-])c1ccccc1	98-10-2	-1.56
CC(C)Br	75-26-3	-1.59
O=C(N)NC1C(NC(N1)=O)=O	97-59-6	-1.60
ICC	75-03-6	-1.60
CCCCC(C)(CC)O	5582-82-1	-1.60
O=C(C(Cc1ccc(c(c1)O)O)N)O	59-92-7	-1.60
O=C(C)c1ccc(cc1)N	99-92-3	-1.61
O=C(C)CC(C(C)(C)C)=O	7307-04-2	-1.63
CCCC#C	627-19-0	-1.64
[O-][S+2](NC(=O)OC)([O-])c1ccc(cc1)N	3337-71-1	-1.66
O=C(c1c(C(=O)OC)cccc1)OC	131-11-3	-1.66
O=C(CNC(=O)c1ccccc1)O	495-69-2	-1.68
CCCCC(CC)CN	104-75-6	-1.71
CC(C(NCC)=O)OC(Nc1ccccc1)=O	16118-49-3	-1.83
OC1C(C(CO)O)OC2C1OC(C(Cl)(Cl)Cl)O2	15879-93-3	-1.84
NCCCCCCC	111-68-2	-1.85
c1c(C(=O)OC)cccc1	93-58-3	-1.85
O=C1C2(C)CCC(C2)C1(C)C	4695-62-9	-1.85
BrCCCCl	109-70-6	-1.85
C=CC=C	106-99-0	-1.87
O1C(=O)C=Cc2ccccc21	91-64-5	-1.89
OC(=O)c1ccccc1Cl	118-91-2	-1.89
[O-][N+](=O)c1ccccc1NC(C)=O	552-32-9	-1.91
ClCC(Cl)CCl	96-18-4	-1.92
c12c(N)cccc1cccc2	134-32-7	-1.92
c1c(C)[nH0]c2c(cccc2)c1C	1198-37-4	-1.94
OC1C(C([nH0]2ccc3c(N)[nH0]c[nH0]c32)OC1CO)O	69-33-0	-1.95
[nH]1c(C)[nH0]c2c1cccc2	615-15-6	-1.96
Oc1c(OC)cccc1	90-05-1	-1.96
ClC(=CCl)Cl	79-01-6	-1.96
c1c(F)ccc(c1)F	540-36-3	-1.97
C=CC(C)(CCC=C(C)C)O	78-70-6	-1.99
[O-][S+2]([O-])(NC(N)=N)c1ccc(cc1)N	57-67-0	-1.99
CC12CCC(CC2=O)C1(C)C	76-22-2	-1.99
O=C(CCCCC)OC	106-70-7	-2.00
CC(C)CCl	513-36-0	-2.00
c1c(F)cc(cc1)F	372-18-9	-2.00
CC(=C)C=C	78-79-5	-2.03
c1c(O)c(OC)cc(c1)C(O)=O	121-34-6	-2.05
O=CC=C(CCC=C(C)C)C	5392-40-5	-2.06
O=C1NC(=O)NC(C1(CC=C)CC=C)=O	52-43-7	-2.06
S1c2cccc(C)c2[nH0]2c1[nH0][nH0]c2	41814-78-2	-2.07
BrCCCBr	109-64-8	-2.08
O=C(NC)ON=C1C2CC(CC2C#N)C1Cl	15271-41-7	-2.08
O=C(Oc1c(CSCC)cccc1)NC	29973-13-5	-2.09
[nH0]1c(N)[nH0]cc(Cc2cc(c(c(c2)OC)OCCOC)OC)c1N	53808-87-0	-2.10
C1C=CCC1	142-29-0	-2.10
c1cc(ccc1C(C(CO)NC(C(Cl)Cl)=O)O)[N+]([O-])=O	56-75-7	-2.11
O=C1C=C(NC(=S)N1)CCC	51-52-5	-2.15
BrCC(C)Br	78-75-1	-2.15
c1c2ccccc2[nH][nH0]1	271-44-3	-2.16
CC1CCC(CC1=O)C(C)=C	619-02-3	-2.18
SCCCC	109-79-5	-2.18
Clc1c(Cl)cc(c(c1)O)Cl	95-95-4	-2.21
O=C1C(O)(C(NC(N1)=O)=O)C1(C(NC(NC1=O)=O)=O)O	76-24-4	-1.99
C1C2CCC(C(C1OC(c1ccccc1)=O)C(=O)OC)N2C	50-36-2	-2.23
O=C(NC(=O)c1ccccc1)c1ccccc1	614-28-8	-2.27
[nH0]1c(C)cc(C)[nH0]c1N[S+2]([O-])(c1ccc(cc1)N)[O-]	57-68-1	-2.27
CCCN(CCC)CCC	102-69-2	-2.28
OC(=O)c1ccccc1c1ccccc1C(O)=O	482-05-3	-2.28
c1c(OCC(=O)O)ccc(c1)Cl	122-88-3	-2.29
O=C1c2c([nH0]c[nH]2)N=CN1	68-94-0	-2.29
C1C(Br)CCCC1	108-85-0	-2.30
c1c(Cc2ccc(N)cc2)ccc(c1)N	101-77-9	-2.30
O=C(CCCCC)OCC	123-66-0	-2.31
[O-][N+](=O)c1ccccc1C	88-72-2	-2.33
c1c(OCC)cccc1	103-73-1	-2.33
O=C(NC)Oc1cccc(c1)N=CN(C)C	22259-30-9	-2.34
O=C(NC)Oc1ccc(c(C)c1)N(C)C	2032-59-9	-2.36
O=C(C)Nc1[nH0][nH0]c([S+2]([O-])(N)[O-])s1	59-66-5	-2.36
c1c(N)ccc(c1)[N+]([O-])=O	100-01-6	-2.37
c1c(F)c(F)cc(c1F)F	327-54-8	-2.38
c1c(C)csc1	616-44-4	-2.39
OCCCCCCCC	111-87-5	-2.39
COc1c2c(c(OC)c3c1C(C=C(O3)C)=O)occ2	82-02-0	-2.40
CC(C)(C)c1ccc(cc1)O	98-54-4	-2.41
c1c(O)c2c(ccc[nH0]2)cc1	148-24-3	-2.42
O=C(C)OCCCCCC	142-92-7	-2.46
O=C1CC(C)CCC1C(C)C	14073-97-3	-2.49
c1c(C)ccc(c1)[N+]([O-])=O	99-99-0	-2.49
CCC(C)(C)Cl	594-36-5	-2.51
c1ccccc1CC(c1ccccc1)O	614-29-9	-2.52
CC(C)C1CCC(C)CC1O	89-78-1	-2.53
ClC(=C(Cl)Cl)Cl	127-18-4	-2.54
c1c(Br)cccc1	108-86-1	-2.55
c1c(C(O)c2ccccc2)cccc1	91-01-0	-2.55
c1c(NC(=O)N(C)OC)ccc(c1)Cl	1746-81-2	-2.57
c12ccccc2[nH]cc1CC(CC)N	2235-90-7	-2.57
O=C(C(Cc1ccc(cc1)O)N)O	60-18-4	-2.57
CCCCCCc1c(O)cc(cc1)O	136-77-6	-2.59
O=C(CCCC)CCCC	502-56-7	-2.59
CC1(C)C(N(C(=O)N1Cl)Cl)=O	118-52-5	-2.60
c1c(C)ccc(c1)C(O)=O	99-94-5	-2.60
O=C1NC(=O)c2c1cccc2	85-41-6	-2.61
c1cccc2c(cc[nH0]c12)C(C1CC2CCN1CC2CC)O	485-65-4	-2.63
CCC(Cl)CC	616-20-6	-2.63
O=C1C(CC)(C=2CC3CCC(C3)C2)C(NC(N1)=O)=O	3625-25-0	-2.64
O=C1NCNC(=O)C1(c1ccccc1)CC	125-33-7	-2.64
CCCOC(=O)c1ccccc1	2315-68-6	-2.67
[O-][S+2]1(c2cc(c(cc2NC(C(Cl)Cl)N1)Cl)[S+2](N)([O-])[O-])[O-]	133-67-5	-2.68
O=C(C(Br)(CC)CC)NC(N)=O	77-65-6	-2.68
O=C1C=C2CC3(C(=C2C=C1O)c1ccc(c(c1OC3)O)O)O	475-25-2	-2.70
[O-][S+2]([O-])(Nc1cccc[nH0]1)c1ccc(cc1)N	144-83-2	-2.70
N1C(=S)C=Nc2c[nH0]c[nH0]c21	81451-15-2	-2.71
NCCCCCCCC	111-86-4	-2.75
c1c(CC)cccc1	100-41-4	-2.77
c1c(C)ccc(c1)C	106-42-3	-2.77
O=C1c2c(C(=O)c3c1cccc3)c(c(cc2)O)O	72-48-0	-2.78
c1c(I)cccc1	591-50-4	-2.78
O=C(O)c1ccc(cc1)[N+]([O-])=O	62-23-7	-2.80
c1c(C)c[nH0]c([nH0]1)N[S+2]([O-])(c1ccc(cc1)N)[O-]	599-88-2	-2.82
c1c(C(C)(c2ccc(cc2)O)C)ccc(c1)O	80-05-7	-2.82
c1c(C=C)cccc1	100-42-5	-2.82
O=C(c1ccccc1)C(c1ccccc1)O	579-44-2	-2.85
CN(C=Nc1c(cc(Cl)cc1)C)C	6164-98-3	-2.86
O=C(c1c(NC)cccc1)O	119-68-6	-2.88
c1c(NNc2ccccc2)cccc1	122-66-7	-2.92
Clc1c(OCC(=O)O)cc(c(c1)Cl)Cl	93-76-5	-2.96
C1=C2CCC3C4CCC(C4(C)CC(C3C2(C)CCC1=O)O)(C(CO)=O)O	50-23-7	-2.97
O=C(C1=CN(CC)c2c(C1=O)c[nH0]c([nH0]2)N1CCNCC1)O	51940-44-4	-2.98
C1=C2C(C)CC3C4CCC(C4(C)CC(C3C2(C)C=CC1=O)O)(C(CO)=O)O	83-43-2	-2.99
[O-][S+2]([O-])(NC(NCCC)=O)c1ccc(cc1)Cl	94-20-2	-3.03
O=C1C=C(C(=O)c2ccccc21)C	58-27-5	-3.03
FC(C(Cl)(F)F)(Cl)Cl	76-13-1	-3.04
c1c(Cl)cc(cc1)Cl	541-73-1	-3.04
C1c2c(cccc2)CC1	496-11-7	-3.04
O=C(C)Nc1ccc(cc1)Br	103-88-8	-3.08
c1c(C)ccc(c1)Cl	106-43-4	-3.08
Clc1c(CC(=O)O)c(ccc1Cl)Cl	85-34-7	-3.08
C1CCCCC1	110-82-7	-3.10
c1c(C(=O)c2ccccc2)cccc1	119-61-9	-3.12
BrC=1C(=O)N(c2ccccc2)N=CC1N	3042-84-0	-3.12
CC(CCOC(=O)c1ccccc1O)C	87-20-7	-3.16
O=CCCCCCCCC	124-19-6	-3.17
c1c(Br)ccc(c1)C	106-38-7	-3.19
Clc1c(Br)cccc1	694-80-4	-3.19
O=C1C=CC2C(CC(CC3(CC(C(C(CC(C=CC=CC=CC=CCC(C)O1)OC1C(C(C(C(C)O1)O)N)O)O3)C(O)=O)O)O)O)O2	7681-93-8	-3.21
C1=C2CCC3C4CCC(C4(C)CC(C3C2(C)C=CC1=O)O)(C(CO)=O)O	50-24-8	-3.21
s1c(N2C(=O)NCC2)[nH0]cc1[N+]([O-])=O	61-57-4	-3.22
C=CCC(C)C	691-37-2	-3.24
c1c(Cl)ccc(c1)Cl	106-46-7	-3.27
O=C(C)CCC1C(N(c2ccccc2)N(c2ccccc2)C1=O)=O	853-34-9	-3.27
OC1C=CC2C34CCN(C)C2Cc2ccc(c(c23)OC14)O	57-27-2	-3.28
O=C1c2cc(c(cc2NC(CC)N1)Cl)[S+2](N)([O-])[O-]	73-49-4	-3.29
O=C(OCCCCCCCC)N	2029-64-3	-3.30
CCN(C(=O)SCCC)CCCC	1114-71-2	-3.35
CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O	88-85-7	-3.38
c1c(NC(=O)OC(C)C)cccc1Cl	101-21-3	-3.38
CCCCCCCC(=O)OCC	106-32-1	-3.39
CCN(C(=O)SCC)C1CCCCC1	1134-23-2	-3.40
c1c(C=CC=CC(=O)N2CCCCC2)cc2c(OCO2)c1	94-62-2	-3.46
Ic1c(I)c(c([nH]1)I)I	87-58-1	-3.46
c1c(Br)cc(cc1)Br	108-36-1	-3.54
c1c(C(C)C)ccc(c1)NC(N(C)C)=O	34123-59-6	-3.54
CCCCCCCCCCC(=O)O	112-37-8	-3.55
O=C1CCC2C3CCC4CC(CCC4(C)C3C(CC12C)O)O	514-17-0	-3.59
O=C1CC(c2ccc(c(c2)O)O)Oc2cc(cc(c12)O)O	552-58-9	-3.62
c1c2cc3c(c(OC)c2oc1)OC(C=C3)=O	298-81-7	-3.66
c1cccc2c1C(=C(C(O2)=O)C(C1=C(c2ccccc2OC1=O)O)C(=O)OCC)O	548-00-5	-3.66
OC(=O)c1cc(c(cc1NCc1ccco1)Cl)[S+2]([O-])(N)[O-]	54-31-9	-3.66
CC(C)(C)c1ccccc1	98-06-6	-3.66
c1c2ccccc2[nH0]c2c1cccc2	260-94-6	-3.67
CCC(C)CC	96-14-0	-3.68
CC(CN(C(=O)SCC)CC(C)C)C	2008-41-5	-3.68
c1c(O[P+]([S-])(OC)OC)ccc(c1)[N+]([O-])=O	298-00-0	-3.68
c1c(N)ccc(c1)c1[nH0]c2ccc(C)cc2s1	92-36-4	-3.68
[nH0]1c(OCCCC)cc(c2ccccc21)C(NCCN(CC)CC)=O	85-79-0	-3.70
c1c(C)c2ccccc2cc1	90-12-0	-3.70
[O-][S+2]([O-])(Nc1[nH0][nH0]c(C(C)(C)C)s1)c1ccc(cc1)N	535-65-9	-3.74
C1=C2CCC3C4CCC(C4(C)CCC3C2(C)CCC1=O)C(CO)=O	64-85-7	-3.75
c1c(Cl)[nH0]c(cc1)C(Cl)(Cl)Cl	1929-82-4	-3.76
CC(C)c1ccc(cc1)C	99-87-6	-3.77
C1=C2CCC3C4CC(C)C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)O	378-44-9	-3.77
c1c(C)c(C)c(cc1)Nc1ccccc1C(O)=O	61-68-7	-3.78
N1C(=O)CN=C(c2ccccc2)c2cc(ccc21)[N+]([O-])=O	146-22-5	-3.80
CCCCCCCCC(=O)OCC	123-29-5	-3.80
O=C(C1(C)CCCC2(C)C3CCC(C(C)C)=CC3=CCC12)O	514-10-3	-3.80
[O-][S+2](Nc1c(C)cc(cc1)[S+2]([O-])(c1ccccc1)[O-])([O-])C(F)(F)F	37924-13-3	-3.80
CC=CCCCC	14686-13-6	-3.82
CCCCCC	110-54-3	-3.84
C1CC(C=C2CCC3C4CCC(C44CC(C3C12C)OC4O)C(CO)=O)=O	52-39-1	-3.85
C1C(C)CCCC1	108-87-2	-3.85
c1c(C(c2ccc3[nH0]c(NC(OC)=O)[nH]c3c2)=O)cccc1	31431-39-7	-3.88
O=C(C)CC(c1ccccc1)C1=C(c2ccccc2OC1=O)O	81-81-2	-3.89
CN(C(=S)SSC(N(C)C)=S)C	137-26-8	-3.90
C#CC(C)N(C)C(Nc1ccc(cc1)Cl)=O	3766-60-7	-3.90
c1c2Sc3c(N(C)c2cc(c1)CC(O)=O)cccc3	13993-65-2	-3.94
C1C2CCC3C(CC(C4(C)C(CCC34)C(C)CCC(O)=O)O)C2(C)CCC1O	83-44-3	-3.95
c1c(cccc1)Oc1ccccc1	101-84-8	-3.96
ClCCCCCCC	629-06-1	-3.99
C1=C2CCC3C(CCC4(C)C3CCC4(C)O)C2(C)CCC1=O	58-18-4	-3.99
Cc1c(C)c(C)cc(C)c1C	700-12-9	-4.00
